Symbol,Name,Market
036420,콘텐트리중앙,KOSPI
290690,소룩스,KOSDAQ
117730,티로보틱스,KOSDAQ
058430,포스코스틸리온,KOSPI
234340,헥토파이낸셜,KOSDAQ
084680,이월드,KOSPI
007860,서연,KOSPI
025000,KPX케미칼,KOSPI
105840,우진,KOSPI
117580,대성에너지,KOSPI
043370,피에이치에이,KOSDAQ
000430,대원강업,KOSPI
323990,박셀바이오,KOSDAQ
080160,모두투어,KOSDAQ
260870,SK시그넷,KONEX
200710,에이디테크놀로지,KOSDAQ
950140,잉글우드랩,KOSDAQ
023760,한국캐피탈,KOSDAQ
394800,쓰리빌리언,KOSDAQ
016880,웅진,KOSPI
107640,한중엔시에스,KOSDAQ
004980,성신양회,KOSPI
067390,아스트,KOSDAQ
053690,한미글로벌,KOSPI
271980,제일약품,KOSPI
452430,사피엔반도체,KOSDAQ
372170,윤성에프앤씨,KOSDAQ
006340,대원전선,KOSPI
001750,한양증권,KOSPI
102460,이연제약,KOSPI
016580,환인제약,KOSPI
371950,풍원정밀,KOSDAQ
002150,도화엔지니어링,KOSPI
005680,삼영전자,KOSPI
456010,아이씨티케이,KOSDAQ
255220,SG,KOSDAQ
092730,네오팜,KOSDAQ
126700,하이비젼시스템,KOSDAQ
216080,제테마,KOSDAQ
310200,애니플러스,KOSDAQ
118990,모트렉스,KOSDAQ
108380,대양전기공업,KOSDAQ
148150,세경하이테크,KOSDAQ
095700,제넥신,KOSDAQ
001250,GS글로벌,KOSPI
340450,지씨지놈,KOSDAQ
008490,서흥,KOSPI
144960,뉴파워프라즈마,KOSDAQ
044450,KSS해운,KOSPI
417310,코람코더원리츠,KOSPI
001780,알루코,KOSPI
263720,디앤씨미디어,KOSDAQ
119610,인터로조,KOSDAQ
123860,아나패스,KOSDAQ
030210,다올투자증권,KOSPI
199820,제일일렉트릭,KOSDAQ
028100,동아지질,KOSPI
033920,무학,KOSPI
051980,중앙첨단소재,KOSDAQ
356860,티엘비,KOSDAQ
057880,푸른소나무,KOSDAQ
270520,앱트뉴로사이언스,KOSDAQ
000520,삼일제약,KOSPI
293480,하나제약,KOSPI
102120,어보브반도체,KOSDAQ
005710,대원산업,KOSDAQ
037560,LG헬로비전,KOSPI
102260,동성케미컬,KOSPI
036800,나이스정보통신,KOSDAQ
065660,안트로젠,KOSDAQ
061970,LB세미콘,KOSDAQ
100120,뷰웍스,KOSDAQ
053350,이니텍,KOSDAQ
017890,한국알콜,KOSDAQ
054450,텔레칩스,KOSDAQ
270660,에브리봇,KOSDAQ
000050,경방,KOSPI
432720,퀄리타스반도체,KOSDAQ
004380,삼익THK,KOSPI
096250,와이즈넛,KOSDAQ
095720,웅진씽크빅,KOSPI
213500,한솔제지,KOSPI
005160,동국산업,KOSDAQ
067280,멀티캠퍼스,KOSDAQ
039980,폴라리스AI,KOSDAQ
088800,에이스테크,KOSDAQ
065710,서호전기,KOSDAQ
068930,디지털대성,KOSDAQ
368770,파이버프로,KOSDAQ
011000,진원생명과학,KOSPI
272550,삼양패키징,KOSPI
046440,KG모빌리언스,KOSDAQ
019680,대교,KOSPI
032620,유비케어,KOSDAQ
125020,티씨머티리얼즈,KOSDAQ
293780,압타바이오,KOSDAQ
004710,한솔테크닉스,KOSPI
007460,에이프로젠,KOSPI
092040,아미코젠,KOSDAQ
019210,와이지-원,KOSDAQ
025950,동신건설,KOSDAQ
297090,씨에스베어링,KOSDAQ
008970,동양철관,KOSPI
950130,엑세스바이오,KOSDAQ
190510,나무가,KOSDAQ
482630,삼양엔씨켐,KOSDAQ
241520,DSC인베스트먼트,KOSDAQ
089600,KT나스미디어,KOSDAQ
263860,지니언스,KOSDAQ
086980,쇼박스,KOSDAQ
086890,이수앱지스,KOSDAQ
036190,금화피에스시,KOSDAQ
038390,레드캡투어,KOSDAQ
126340,비나텍,KOSDAQ
101530,해태제과식품,KOSPI
360070,탑머티리얼,KOSDAQ
024810,이화전기,KOSDAQ
174900,앱클론,KOSDAQ
064820,케이프,KOSDAQ
211270,AP위성,KOSDAQ
036560,KZ정밀,KOSDAQ
002100,경농,KOSPI
071840,롯데하이마트,KOSPI
388050,지투파워,KOSDAQ
078520,에이블씨엔씨,KOSPI
086820,바이오솔루션,KOSDAQ
404990,신한서부티엔디리츠,KOSPI
063080,컴투스홀딩스,KOSDAQ
001045,CJ우,KOSPI
071280,로체시스템즈,KOSDAQ
051370,인터플렉스,KOSDAQ
035080,그래디언트,KOSDAQ
024060,흥구석유,KOSDAQ
010580,에스엠벡셀,KOSPI
203650,드림시큐리티,KOSDAQ
013990,아가방컴퍼니,KOSDAQ
097955,CJ제일제당 우,KOSPI
083420,그린케미칼,KOSPI
092130,이크레더블,KOSDAQ
003650,미창석유,KOSPI
458650,성우,KOSDAQ
003555,LG우,KOSPI
214180,헥토이노베이션,KOSDAQ
009470,삼화전기,KOSPI
009270,신원,KOSPI
018470,조일알미늄,KOSPI
036200,유니셈,KOSDAQ
077360,덕산하이메탈,KOSDAQ
010820,퍼스텍,KOSPI
079960,동양이엔피,KOSDAQ
109740,디에스케이,KOSDAQ
007110,일신석재,KOSPI
234080,JW생명과학,KOSPI
104460,디와이피엔에프,KOSDAQ
016790,현대사료,KOSDAQ
299030,하나기술,KOSDAQ
006490,인스코비,KOSPI
081000,일진다이아,KOSPI
460850,동국씨엠,KOSPI
285490,노바텍,KOSDAQ
299900,위지윅스튜디오,KOSDAQ
003070,코오롱글로벌,KOSPI
128820,대성산업,KOSPI
251120,바이오에프디엔씨,KOSDAQ
322310,오로스테크놀로지,KOSDAQ
069510,에스텍,KOSDAQ
000020,동화약품,KOSPI
122450,KX,KOSDAQ
003547,대신증권2우B,KOSPI
126600,BGF에코머티리얼즈,KOSDAQ
080420,모다이노칩,KOSDAQ
098120,마이크로컨텍솔,KOSDAQ
011040,경동제약,KOSDAQ
092200,디아이씨,KOSPI
003830,대한화섬,KOSPI
365330,에스와이스틸텍,KOSDAQ
037460,삼지전자,KOSDAQ
443670,에스피소프트,KOSDAQ
205470,휴마시스,KOSDAQ
095570,AJ네트웍스,KOSPI
090350,노루페인트,KOSPI
013580,계룡건설,KOSPI
083930,아바코,KOSDAQ
298540,더네이쳐홀딩스,KOSDAQ
100250,진양홀딩스,KOSPI
023910,대한약품,KOSDAQ
305090,마이크로디지탈,KOSDAQ
143240,사람인,KOSDAQ
068290,삼성출판사,KOSPI
004090,한국석유,KOSPI
210980,SK디앤디,KOSPI
107590,미원홀딩스,KOSPI
297890,HB솔루션,KOSDAQ
078150,HB테크놀러지,KOSDAQ
004560,현대비앤지스틸,KOSPI
094820,일진파워,KOSDAQ
307750,국전약품,KOSDAQ
009155,삼성전기우,KOSPI
084650,랩지노믹스,KOSDAQ
109610,에스와이,KOSDAQ
101970,우양에이치씨,KOSDAQ
044820,코스맥스비티아이,KOSPI
003610,방림,KOSPI
234690,녹십자웰빙,KOSDAQ
134380,미원화학,KOSPI
122990,와이솔,KOSDAQ
114190,강원에너지,KOSDAQ
073010,케이에스피,KOSDAQ
337930,젝시믹스,KOSDAQ
009580,무림P&P,KOSPI
182400,엔케이맥스,KOSDAQ
078070,유비쿼스홀딩스,KOSDAQ
330860,네패스아크,KOSDAQ
201490,미투온,KOSDAQ
02826K,삼성물산우B,KOSPI
453450,그리드위즈,KOSDAQ
377480,마음AI,KOSDAQ
091120,이엠텍,KOSDAQ
047310,파워로직스,KOSDAQ
405100,큐알티,KOSDAQ
033160,엠케이전자,KOSDAQ
083310,엘오티베큠,KOSDAQ
016450,한세예스24홀딩스,KOSPI
322510,제이엘케이,KOSDAQ
051160,지어소프트,KOSDAQ
363280,티와이홀딩스,KOSPI
005950,이수화학,KOSPI
131370,알서포트,KOSDAQ
011785,금호석유화학우,KOSPI
006910,보성파워텍,KOSDAQ
100130,동국S&C,KOSDAQ
000860,강남제비스코,KOSPI
274090,켄코아에어로스페이스,KOSDAQ
005430,한국공항,KOSPI
038290,마크로젠,KOSDAQ
009070,KCTC,KOSPI
025820,이구산업,KOSPI
192440,슈피겐코리아,KOSDAQ
000390,삼화페인트,KOSPI
289220,자이언트스텝,KOSDAQ
063170,서울옥션,KOSDAQ
00279K,아모레퍼시픽홀딩스3우C,KOSPI
206560,덱스터,KOSDAQ
439580,블루엠텍,KOSDAQ
353810,이지바이오,KOSDAQ
321820,아티스트컴퍼니,KOSDAQ
008830,대동기어,KOSDAQ
006405,삼성SDI우,KOSPI
000300,DH오토넥스,KOSPI
015230,대창단조,KOSPI
002170,삼양통상,KOSPI
123040,엠에스오토텍,KOSDAQ
251370,와이엠티,KOSDAQ
063570,NICE인프라,KOSDAQ
079430,현대리바트,KOSPI
032300,한국파마,KOSDAQ
217820,원익피앤이,KOSDAQ
001360,삼성제약,KOSPI
073490,이노와이어리스,KOSDAQ
092220,KEC,KOSPI
023600,삼보판지,KOSDAQ
004250,NPC,KOSPI
336680,탑런토탈솔루션,KOSDAQ
053080,케이엔솔,KOSDAQ
205100,엑셈,KOSDAQ
462520,조선내화,KOSPI
004970,신라교역,KOSPI
143160,아이디스,KOSDAQ
071200,인피니트헬스케어,KOSDAQ
382900,범한퓨얼셀,KOSDAQ
046070,코다코,KOSDAQ
000970,한국주철관,KOSPI
214330,금호에이치티,KOSPI
462350,이노스페이스,KOSDAQ
002390,한독,KOSPI
389140,포바이포,KOSDAQ
024090,디씨엠,KOSPI
008040,사조동아원,KOSPI
008110,대동전자,KOSPI
139990,아주스틸,KOSPI
023440,제이스코홀딩스,KOSDAQ
096240,크레버스,KOSDAQ
086710,선진뷰티사이언스,KOSDAQ
003480,한진중공업홀딩스,KOSPI
008350,남선알미늄,KOSPI
108230,톱텍,KOSDAQ
217950,파마리서치바이오,KONEX
400760,NH올원리츠,KOSPI
094280,효성ITX,KOSPI
052710,아모텍,KOSDAQ
090850,현대이지웰,KOSDAQ
010955,S-Oil우,KOSPI
450140,코오롱모빌리티그룹,KOSPI
000700,유수홀딩스,KOSPI
027970,한국제지,KOSPI
006840,AK홀딩스,KOSPI
016710,대성홀딩스,KOSPI
136540,윈스테크넷,KOSDAQ
003460,유화증권,KOSPI
200350,아티스트스튜디오,KOSDAQ
350520,이지스레지던스리츠,KOSPI
009780,엠에스씨,KOSDAQ
015890,태경산업,KOSPI
060590,씨티씨바이오,KOSDAQ
163280,에어레인,KOSDAQ
052330,코텍,KOSDAQ
031440,신세계푸드,KOSPI
049950,미래컴퍼니,KOSDAQ
092460,한라IMS,KOSDAQ
140670,알에스오토메이션,KOSDAQ
011280,태림포장,KOSPI
068790,DMS,KOSDAQ
001520,동양,KOSPI
064800,포니링크,KOSDAQ
052260,현대바이오랜드,KOSDAQ
007210,벽산,KOSPI
425040,티이엠씨,KOSDAQ
264850,이랜시스,KOSDAQ
092190,서울바이오시스,KOSDAQ
059210,메타바이오메드,KOSDAQ
475580,에이럭스,KOSDAQ
005990,매일홀딩스,KOSDAQ
078140,대봉엘에스,KOSDAQ
290670,대보마그네틱,KOSDAQ
354320,알멕,KOSDAQ
298000,효성화학,KOSPI
095190,이엠코리아,KOSDAQ
049720,고려신용정보,KOSDAQ
054210,이랜텍,KOSDAQ
006620,동구바이오제약,KOSDAQ
243840,신흥에스이씨,KOSDAQ
272110,케이엔제이,KOSDAQ
033340,좋은사람들,KOSDAQ
207760,미스터블루,KOSDAQ
191420,테고사이언스,KOSDAQ
451760,컨텍,KOSDAQ
017370,우신시스템,KOSPI
047820,초록뱀미디어,KOSDAQ
104480,티케이케미칼,KOSDAQ
012320,경동인베스트,KOSPI
005860,한일사료,KOSDAQ
032940,원익,KOSDAQ
361390,제노코,KOSDAQ
041440,현대에버다임,KOSDAQ
474170,루미르,KOSDAQ
020120,키다리스튜디오,KOSPI
066620,국보디자인,KOSDAQ
040300,YTN,KOSDAQ
160980,싸이맥스,KOSDAQ
078350,한양디지텍,KOSDAQ
332570,PS일렉트로닉스,KOSDAQ
303810,동국생명과학,KOSDAQ
084990,헬릭스미스,KOSDAQ
039830,오로라,KOSDAQ
083660,CSA 코스믹,KOSDAQ
092870,엑시콘,KOSDAQ
210540,디와이파워,KOSPI
214260,라파스,KOSDAQ
315640,딥노이드,KOSDAQ
435570,에르코스,KOSDAQ
376270,에이치이엠파마,KOSDAQ
004140,동방,KOSPI
317400,자이에스앤디,KOSPI
083790,CG인바이츠,KOSDAQ
077500,유니퀘스트,KOSPI
370090,퓨런티어,KOSDAQ
389500,에스비비테크,KOSDAQ
288330,브릿지바이오테라퓨틱스,KOSDAQ
027710,팜스토리,KOSDAQ
007330,푸른저축은행,KOSDAQ
048910,대원미디어,KOSDAQ
382840,원준,KOSDAQ
282880,코윈테크,KOSDAQ
048550,SM C&C,KOSDAQ
460870,에스엠씨지,KOSDAQ
099440,스맥,KOSDAQ
046120,오르비텍,KOSDAQ
223310,딥마인드,KOSDAQ
033180,KH 필룩스,KOSPI
092070,디엔에프,KOSDAQ
004080,신흥,KOSPI
106190,하이텍팜,KOSDAQ
011330,유니켐,KOSPI
052420,오성첨단소재,KOSDAQ
338840,와이바이오로직스,KOSDAQ
443250,레뷰코퍼레이션,KOSDAQ
424960,스마트레이더시스템,KOSDAQ
418470,KT밀리의서재,KOSDAQ
413640,비아이매트릭스,KOSDAQ
002620,제일파마홀딩스,KOSPI
321550,티움바이오,KOSDAQ
012610,경인양행,KOSPI
382150,온코크로스,KOSDAQ
001020,페이퍼코리아,KOSPI
244920,에이플러스에셋,KOSPI
115310,인포바인,KOSDAQ
037070,파세코,KOSDAQ
014710,사조씨푸드,KOSPI
480370,씨케이솔루션,KOSPI
030960,양지사,KOSDAQ
293580,나우IB,KOSDAQ
079810,디이엔티,KOSDAQ
119830,아이텍,KOSDAQ
456070,이엔셀,KOSDAQ
042510,라온시큐어,KOSDAQ
003580,HLB글로벌,KOSPI
123690,한국화장품,KOSPI
066590,우수AMS,KOSDAQ
214680,디알텍,KOSDAQ
123410,코리아에프티,KOSDAQ
014280,금강공업,KOSPI
225530,보광산업,KOSDAQ
019550,SBI인베스트먼트,KOSDAQ
004150,한솔홀딩스,KOSPI
011560,세보엠이씨,KOSDAQ
393970,대진첨단소재,KOSDAQ
269620,시스웍,KOSDAQ
010100,한국무브넥스,KOSPI
003100,선광,KOSDAQ
267850,아시아나IDT,KOSPI
078000,텔코웨어,KOSPI
362320,청담글로벌,KOSDAQ
067990,도이치모터스,KOSDAQ
411080,샌즈랩,KOSDAQ
149950,아바텍,KOSDAQ
072870,메가스터디,KOSDAQ
026150,특수건설,KOSDAQ
054050,농우바이오,KOSDAQ
950190,고스트스튜디오,KOSDAQ
038110,에코플라스틱,KOSDAQ
011700,한신기계,KOSPI
014580,태경비케이,KOSPI
003720,삼영,KOSPI
317770,엑스페릭스,KOSDAQ
204610,티쓰리,KOSDAQ
278650,HLB바이오스텝,KOSDAQ
102370,케이옥션,KOSDAQ
142210,유니트론텍,KOSDAQ
382800,지앤비에스 에코,KOSDAQ
333430,일승,KOSDAQ
005870,휴니드,KOSPI
448710,코츠테크놀로지,KOSDAQ
069460,대호에이엘,KOSPI
289860,지슨,KONEX
003060,에이프로젠바이오로직스,KOSPI
396470,워트,KOSDAQ
290550,디케이티,KOSDAQ
147830,제룡산업,KOSDAQ
067900,와이엔텍,KOSDAQ
060570,드림어스컴퍼니,KOSDAQ
035000,HS애드,KOSPI
093640,케이알엠,KOSDAQ
033530,SJG세종,KOSPI
048530,인트론바이오,KOSDAQ
033290,코웰패션,KOSDAQ
229500,노브메타파마,KONEX
014160,대영포장,KOSPI
086960,MDS테크,KOSDAQ
264660,씨앤지하이테크,KOSDAQ
226590,엠디바이스,KOSDAQ
012800,대창,KOSPI
012700,리드코프,KOSDAQ
067000,조이시티,KOSDAQ
489500,엘케이켐,KOSDAQ
120030,조선선재,KOSPI
021080,에이티넘인베스트,KOSDAQ
002990,금호건설,KOSPI
029480,광무,KOSDAQ
018120,진로발효,KOSDAQ
115500,케이씨에스,KOSDAQ
006890,태경케미컬,KOSPI
226400,오스테오닉,KOSDAQ
019440,세아특수강,KOSPI
235980,메드팩토,KOSDAQ
089470,HDC현대EP,KOSPI
043610,KT지니뮤직,KOSDAQ
282720,금양그린파워,KOSDAQ
039340,한국경제TV,KOSDAQ
007540,샘표,KOSPI
099750,이지케어텍,KOSDAQ
463480,모티브링크,KOSDAQ
005960,동부건설,KOSPI
220260,켐트로스,KOSDAQ
045660,에이텍,KOSDAQ
348350,위드텍,KOSDAQ
289930,웨이비스,KOSDAQ
015590,DKME,KOSPI
347860,알체라,KOSDAQ
175140,휴먼테크놀로지,KOSDAQ
151910,퓨처코어,KOSDAQ
208370,셀바스헬스케어,KOSDAQ
006805,미래에셋증권우,KOSPI
060310,3S,KOSDAQ
407400,꿈비,KOSDAQ
044990,에이치엔에스하이텍,KOSDAQ
039560,다산네트웍스,KOSDAQ
170920,엘티씨,KOSDAQ
163730,핑거,KOSDAQ
065500,오리엔트정공,KOSDAQ
311690,CJ 바이오사이언스,KOSDAQ
063160,종근당바이오,KOSPI
049960,쎌바이오텍,KOSDAQ
002200,한국수출포장,KOSPI
013570,디와이,KOSPI
267290,경동도시가스,KOSPI
058850,KTcs,KOSPI
014530,극동유화,KOSPI
123420,위메이드플레이,KOSDAQ
023450,동남합성,KOSPI
418420,라온텍,KOSDAQ
089890,코세스,KOSDAQ
408900,스튜디오미르,KOSDAQ
040350,크레오에스지,KOSDAQ
042520,한스바이오메드,KOSDAQ
322180,LS티라유텍,KOSDAQ
011690,와이투솔루션,KOSPI
248170,샘표식품,KOSPI
317870,엔바이오니아,KOSDAQ
065450,빅텍,KOSDAQ
950110,SBI핀테크솔루션즈,KOSDAQ
452280,한선엔지니어링,KOSDAQ
058630,엠게임,KOSDAQ
452190,한빛레이저,KOSDAQ
156100,엘앤케이바이오,KOSDAQ
080580,오킨스전자,KOSDAQ
044340,위닉스,KOSDAQ
023900,풍국주정,KOSDAQ
002450,삼익악기,KOSPI
264450,유비쿼스,KOSDAQ
227840,현대코퍼레이션홀딩스,KOSPI
461030,아이엠비디엑스,KOSDAQ
049520,유아이엘,KOSDAQ
064290,인텍플러스,KOSDAQ
388610,지에프씨생명과학,KONEX
228670,레이,KOSDAQ
041590,플래스크,KOSDAQ
253840,수젠텍,KOSDAQ
017900,광전자,KOSPI
110790,크리스에프앤씨,KOSDAQ
417500,제이아이테크,KOSDAQ
214390,경보제약,KOSPI
146320,비씨엔씨,KOSDAQ
017510,세명전기,KOSDAQ
019010,베뉴지,KOSDAQ
000105,유한양행우,KOSPI
445180,퓨릿,KOSDAQ
900250,크리스탈신소재,KOSDAQ
005740,크라운해태홀딩스,KOSPI
005800,신영와코루,KOSPI
226330,신테카바이오,KOSDAQ
006660,삼성공조,KOSPI
309960,LB인베스트먼트,KOSDAQ
228850,레이언스,KOSDAQ
100700,세운메디칼,KOSDAQ
241770,메카로,KOSDAQ
008700,아남전자,KOSPI
451250,삐아,KOSDAQ
002460,HS화성,KOSPI
200230,텔콘RF제약,KOSDAQ
093190,빅솔론,KOSDAQ
021820,세원정공,KOSPI
038540,상상인,KOSDAQ
002780,진흥기업,KOSPI
041520,이엘씨,KOSDAQ
402490,그린리소스,KOSDAQ
035610,솔본,KOSDAQ
214270,FSN,KOSDAQ
215100,로보로보,KOSDAQ
017550,수산세보틱스,KOSPI
210120,캔버스엔,KOSDAQ
010660,화천기계,KOSPI
093240,형지엘리트,KOSPI
039860,나노엔텍,KOSDAQ
234300,에스트래픽,KOSDAQ
082850,우리바이오,KOSDAQ
009300,삼아제약,KOSDAQ
034590,인천도시가스,KOSPI
101140,인바이오젠,KOSPI
124560,태웅로직스,KOSDAQ
216050,인크로스,KOSDAQ
027050,코리아나,KOSDAQ
302550,리메드,KOSDAQ
066700,테라젠이텍스,KOSDAQ
417010,나노팀,KOSDAQ
476080,M83,KOSDAQ
225190,LK삼양,KOSDAQ
053280,예스24,KOSDAQ
000180,성창기업지주,KOSPI
475430,키스트론,KOSDAQ
021320,KCC건설,KOSDAQ
246710,티앤알바이오팹,KOSDAQ
039610,화성밸브,KOSDAQ
067830,세이브존I&C,KOSPI
004310,현대약품,KOSPI
357230,에이치피오,KOSDAQ
012860,모베이스전자,KOSDAQ
024800,유성티엔에스,KOSDAQ
264900,크라운제과,KOSPI
013310,아진산업,KOSDAQ
209640,와이제이링크,KOSDAQ
033230,인성정보,KOSDAQ
384470,코어라인소프트,KOSDAQ
011810,STX,KOSPI
001080,만호제강,KOSPI
054800,아이디스홀딩스,KOSDAQ
041910,폴라리스AI파마,KOSDAQ
277880,티에스아이,KOSDAQ
273640,와이엠텍,KOSDAQ
393210,토마토시스템,KOSDAQ
091580,상신이디피,KOSDAQ
168330,내츄럴엔도텍,KOSDAQ
039020,이건홀딩스,KOSDAQ
396690,미래에셋글로벌리츠,KOSPI
036630,세종텔레콤,KOSDAQ
093920,서원인텍,KOSDAQ
085670,뉴프렉스,KOSDAQ
011150,CJ씨푸드,KOSPI
004890,동일산업,KOSPI
138080,오이솔루션,KOSDAQ
054670,대한뉴팜,KOSDAQ
246960,SCL사이언스,KOSDAQ
125210,아모그린텍,KOSDAQ
013520,화승코퍼레이션,KOSPI
019590,에스유앤피,KOSDAQ
261200,덴티스,KOSDAQ
011390,부산산업,KOSPI
033320,제이씨현시스템,KOSDAQ
417790,트루엔,KOSDAQ
041920,메디아나,KOSDAQ
000440,중앙에너비스,KOSDAQ
008260,NI스틸,KOSPI
163560,동일고무벨트,KOSPI
094850,참좋은여행,KOSDAQ
950220,네오이뮨텍,KOSDAQ
014470,부방,KOSDAQ
453860,에이에스텍,KOSDAQ
079980,휴비스,KOSPI
000590,CS홀딩스,KOSPI
054920,한컴위드,KOSDAQ
352090,스톰테크,KOSDAQ
016740,두올,KOSPI
014790,HL D&I,KOSPI
074430,아미노로직스,KOSDAQ
073560,우리손에프앤지,KOSDAQ
023000,삼원강재,KOSPI
479960,위너스,KOSDAQ
111710,남화산업,KOSDAQ
032560,황금에스티,KOSPI
002700,신일전자,KOSPI
200470,에이팩트,KOSDAQ
004840,DRB동일,KOSPI
060560,홈센타홀딩스,KOSDAQ
058400,KNN,KOSDAQ
355390,크라우드웍스,KOSDAQ
141000,비아트론,KOSDAQ
001540,안국약품,KOSDAQ
126730,코칩,KOSDAQ
002720,국제약품,KOSPI
119650,KC코트렐,KOSPI
096350,대창솔루션,KOSDAQ
010170,대한광통신,KOSDAQ
045970,코아시아,KOSDAQ
199430,케이엔알시스템,KOSDAQ
048430,유라테크,KOSDAQ
012690,모나리자,KOSPI
299660,셀리드,KOSDAQ
259630,엠플러스,KOSDAQ
084730,팅크웨어,KOSDAQ
066410,버킷스튜디오,KOSDAQ
408920,메쎄이상,KOSDAQ
120240,대정화금,KOSDAQ
241840,에이스토리,KOSDAQ
064090,인크레더블버즈,KOSDAQ
061250,화일약품,KOSDAQ
054620,APS,KOSDAQ
355150,코스텍시스,KOSDAQ
306620,네온테크,KOSDAQ
089850,유비벨록스,KOSDAQ
419050,삼기에너지솔루션즈,KOSDAQ
131030,옵투스제약,KOSDAQ
027830,대성창투,KOSDAQ
024880,케이피에프,KOSDAQ
036000,예림당,KOSDAQ
474650,링크솔루션,KOSDAQ
081180,쎄크,KOSDAQ
199550,레이저옵텍,KOSDAQ
058860,KTis,KOSPI
330350,위더스제약,KOSDAQ
036580,팜스코,KOSPI
222040,코스맥스엔비티,KOSDAQ
460940,피앤에스미캐닉스,KOSDAQ
159580,제로투세븐,KOSDAQ
067570,엔브이에이치코리아,KOSDAQ
432430,와이랩,KOSDAQ
053700,삼보모터스,KOSDAQ
381620,제닉스,KOSDAQ
066790,씨씨에스,KOSDAQ
396270,넥스트칩,KOSDAQ
232530,이엠티,KONEX
040420,정상제이엘에스,KOSDAQ
010040,한국내화,KOSPI
232680,라온테크,KOSDAQ
366030,공구우먼,KOSDAQ
038680,에스넷,KOSDAQ
004100,태양금속,KOSPI
300120,라온피플,KOSDAQ
083500,에프엔에스테크,KOSDAQ
417860,오브젠,KOSDAQ
004960,한신공영,KOSPI
043710,서울리거,KOSDAQ
296160,프로젠,KONEX
013360,일성건설,KOSPI
072020,중앙백신,KOSDAQ
023800,인지컨트롤스,KOSPI
002630,오리엔트바이오,KOSPI
149980,하이로닉,KOSDAQ
307930,컴퍼니케이,KOSDAQ
373160,데이원컴퍼니,KOSDAQ
234100,폴라리스세원,KOSDAQ
180400,DXVX,KOSDAQ
263800,데이타솔루션,KOSDAQ
162300,신스틸,KOSDAQ
014990,인디에프,KOSPI
347890,엠투아이,KOSDAQ
348150,고바이오랩,KOSDAQ
006090,사조오양,KOSPI
378800,샤페론,KOSDAQ
002600,조흥,KOSPI
004830,덕성,KOSPI
011230,삼화전자,KOSPI
056090,시지메드텍,KOSDAQ
041930,동아화성,KOSDAQ
065510,휴비츠,KOSDAQ
057680,티사이언티픽,KOSDAQ
365590,하이딥,KOSDAQ
204840,지엘팜텍,KOSDAQ
061040,알에프텍,KOSDAQ
111380,동인기연,KOSPI
03473K,SK우,KOSPI
140070,서플러스글로벌,KOSDAQ
396300,세아메카닉스,KOSDAQ
183490,엔지켐생명과학,KOSDAQ
001560,제일연마,KOSPI
448900,한국피아이엠,KOSDAQ
403490,우듬지팜,KOSDAQ
187420,HLB제넥스,KOSDAQ
014200,광림,KOSDAQ
033790,피노,KOSDAQ
126880,제이엔케이글로벌,KOSDAQ
049430,코메론,KOSDAQ
007720,소노스퀘어,KOSDAQ
011370,서한,KOSDAQ
104620,노랑풍선,KOSDAQ
432470,케이엔에스,KOSDAQ
444530,심플랫폼,KOSDAQ
006880,신송홀딩스,KOSPI
339950,아이비김영,KOSDAQ
289080,SV인베스트먼트,KOSDAQ
413390,엠오티,KOSDAQ
025550,한국선재,KOSDAQ
084180,수성웹툰,KOSDAQ
452200,민테크,KOSDAQ
046210,HLB파나진,KOSDAQ
478560,블랙야크아이앤씨,KOSDAQ
007280,한국특강,KOSPI
064850,에프앤가이드,KOSDAQ
099220,SDN,KOSDAQ
006140,피제이전자,KOSDAQ
347000,센코,KOSDAQ
173130,오파스넷,KOSDAQ
049480,오픈베이스,KOSDAQ
107600,새빗켐,KOSDAQ
036640,HRS,KOSDAQ
166480,코아스템켐온,KOSDAQ
004650,창해에탄올,KOSDAQ
145170,노브랜드,KOSDAQ
086670,비엠티,KOSDAQ
036090,위지트,KOSDAQ
014440,영보화학,KOSPI
001260,남광토건,KOSPI
314130,지놈앤컴퍼니,KOSDAQ
208140,정다운,KOSDAQ
262260,에이프로,KOSDAQ
212710,아이에스티이,KOSDAQ
088340,유라클,KOSDAQ
009200,무림페이퍼,KOSPI
134580,탑코미디어,KOSDAQ
053450,세코닉스,KOSDAQ
255440,야스,KOSDAQ
380540,옵티코어,KOSDAQ
137950,제이씨케미칼,KOSDAQ
017040,광명전기,KOSPI
215360,우리산업,KOSDAQ
250060,모비스,KOSDAQ
032850,비트컴퓨터,KOSDAQ
142280,녹십자엠에스,KOSDAQ
067290,JW신약,KOSDAQ
014970,삼륭물산,KOSDAQ
170030,현대공업,KOSDAQ
372910,한컴라이프케어,KOSPI
033310,엠투엔,KOSDAQ
002800,신신제약,KOSDAQ
096775,SK이노베이션우,KOSPI
054780,키이스트,KOSDAQ
042600,새로닉스,KOSDAQ
136410,아셈스,KOSDAQ
038460,바이오스마트,KOSDAQ
003925,남양유업우,KOSPI
053050,지에스이,KOSDAQ
067370,선바이오,KOSDAQ
347740,피엔케이피부임상연구센타,KOSDAQ
010960,삼호개발,KOSPI
042500,링네트,KOSDAQ
007590,동방아그로,KOSPI
459100,위츠,KOSDAQ
357880,SKAI,KOSDAQ
217730,강스템바이오텍,KOSDAQ
130580,나이스디앤비,KOSDAQ
265560,영화테크,KOSDAQ
338100,NH프라임리츠,KOSPI
215090,솔디펜스,KOSDAQ
